"EFF_DATE","DP_NAME","AMENDMENT_NO","ARTCC","DP_AMEND_EFF_DATE","RNAV_FLAG","DP_COMPUTER_CODE","GRAPHICAL_DP_TYPE","SERVED_ARPT"
"2025/10/02","NDINA","FIVE","ZTL","2018/07/19","Y","NDINA5.NDINA","SID","DNL HQU"
"2025/10/02","NEEDLE","TWO","ZSE","2024/12/26","N","NOT ASSIGNED","SID","BFI"
"2025/10/02","NELLL","ONE","ZSE","2021/12/02","Y","NELLL1.NELLL","OBSTACLE","4S1"
"2025/10/02","NELYN","SIX","ZFW","2019/10/10","Y","NELYN6.NELYN","SID","DFW"
"2025/10/02","NEPHI","TWO","ZLC","2017/08/17","Y","U142.DTA","OBSTACLE","U14"
"2025/10/02","NEVUE","THREE","ZAB","2016/07/21","Y","NEVUE3.NEVUE","SID","ELP"
"2025/10/02","NEWARK","FIVE","ZNY","2023/11/30","N","EWR5.EWR","SID","EWR"
"2025/10/02","NEWBERG","TWO","ZSE","2017/04/27","Y","UBG2.UBG","SID","UAO"
"2025/10/02","NEWHALL","ONE","ZLA","2020/01/30","N","NUAL1.IPIHO","SID","VNY"
"2025/10/02","NEWPORT","ONE","ZSE","2016/07/21","N","ONP1.ONP","OBSTACLE","ONP"
"2025/10/02","NIITE","FOUR","ZOA","2024/07/11","Y","NIITE4.NIITE","SID","SFO"
"2025/10/02","NIITZ","FOUR","ZLA","2024/10/31","Y","NIITZ4.NIITZ","SID","LAS"
"2025/10/02","NIKEI","FIVE","ZME","2020/12/31","Y","NIKEI5.NIKEI","SID","MEM"
"2025/10/02","NIKKL","ONE","ZLA","2016/05/26","N","NIKKL1.PDZ","SID","ONT"
"2025/10/02","NIKOL","TWO","ZOA","2021/05/20","N","NIKOL2.NIKOL","OBSTACLE","MMH"
"2025/10/02","NIMITZ","FIVE","ZOA","2017/08/17","N","NIMI5.OAK","SID","OAK"
"2025/10/02","NNOCE","TWO","ZMA","2023/04/20","Y","NNOCE2.NNOCE","SID","MIA"
"2025/10/02","NOEND","FOUR","ZAN","2018/02/01","Y","NOEND4.NOEND","SID","ANC"
"2025/10/02","NOGALES","THREE","ZAB","2024/03/21","N","OLS3.OLS","OBSTACLE","OLS"
"2025/10/02","NOKXI","TWO","ZDV","2024/05/16","Y","NOKXI2.NOKXI","SID","GJT"
"2025/10/02","NORRA","ONE","ZLA","2024/01/25","Y","NORRA1.NORRA","OBSTACLE","AZC"
"2025/10/02","NORTH BEND","SEVEN","ZSE","2020/03/26","N","OTH7.OTH","SID","OTH"
"2025/10/02","NORTHTOWN","FIVE","ZLA","2018/11/08","N","NOTWN5.LAS","SID","VGT"
"2025/10/02","NORTHWAY","ONE","ZAN","2024/07/11","N","ORT1.ORT","OBSTACLE","ORT"
"2025/10/02","NORWOOD","FIVE","ZBW","2024/03/21","N","OWD5.OWD","SID","OWD"
"2025/10/02","NPLII","TWO","ZHN","2015/08/20","Y","NPLII2.SAKKI","SID","OGG"
"2025/10/02","NRVNA","ONE","ZSE","2017/10/12","Y","NRVNA1.NRVNA","SID","BFI"
"2025/10/02","NTHNS","SIX","ZNY","2024/12/26","Y","NTHNS6.NTHNS","SID","LGA"
"2025/10/02","NUBLE","FOUR","ZBW","2018/09/13","Y","NUBLE4.NUBLE","SID","PWM"
"2025/10/02","NUCLA","TWO","ZDV","2022/03/24","Y","NUCLA2.NUCLA","OBSTACLE","AIB"
"2025/10/02","NUEVO","EIGHT","ZOA","2016/09/15","N","NUEVO8.EUGEN","SID","OAK"
"2025/10/02","NUTIY","ONE","ZDC","2025/10/02","Y","NUTIY1.NUTIY","SID","ORF"
"2025/10/02","NYTES","TWO","ZJX","2024/03/21","Y","NYTES2.NYTES","SID","ORL"
"2025/10/02","O'HARE","NINE","ZAU","2025/10/02","N","NOT ASSIGNED","SID","ORD"
"2025/10/02","OAKLAND","SIX","ZOA","2024/01/25","N","OAK6.OAK","SID","OAK"
"2025/10/02","OBENE","THREE","ZAU","2018/11/08","Y","OBENE3.OBENE","SID","ARR DPA LOT"
"2025/10/02","OCEANSIDE","ONE","ZLA","2024/10/31","N","OCN1.OCN","OBSTACLE","OKB"
"2025/10/02","ODKAE","ONE","ZAB","2022/01/27","N","ODKAE1.ODKAE","OBSTACLE","E38"
"2025/10/02","OENNS","ONE","ZOA","2015/03/05","Y","OENNS1.OENNS","SID","MMH"
"2025/10/02","OFARO","TWO","ZSE","2016/11/10","Y","OFARO2.OFARO","SID","EAT"
"2025/10/02","OGDEN","ONE","ZLC","2023/06/15","N","OGD1.OGD","OBSTACLE","BMC"
"2025/10/02","OILDALE","ONE","ZLA","2023/02/23","N","OILDA1.OILDA","SID","BFL"
"2025/10/02","OKACO","ONE","ZLA","2000/04/20","Y","OKACO1.OKACO","OBSTACLE","L35"
"2025/10/02","OLAKE","TWO","ZMA","2022/05/19","Y","OLAKE2.OLAKE","SID","PBI"
"2025/10/02","OLEMS","SIX","ZME","2020/12/31","Y","OLEMS6.OLEMS","SID","MEM"
"2025/10/02","OLGUY","THREE","ZFW","2017/12/07","Y","OLGUY3.OLGUY","SID","OKC OUN PWA"
"2025/10/02","OMAHA","ONE","ZMP","2023/11/30","N","OMA1.OMA","SID","OMA"
"2025/10/02","ONIZU","ONE","ZHN","2021/02/25","Y","ONIZU1.ONIZU","SID","KOA"
"2025/10/02","ONOHI","TWO","ZHN","2015/08/20","N","ONOHI2.ONOHI","SID","OGG"
"2025/10/02","OPIHI","THREE","ZHN","2021/02/25","N","OPIHI3.OPIHI","SID","HNL"
"2025/10/02","OPTEC","ONE","ZLC","2021/06/17","Y","OPTEC1.OPTEC","SID","10U"
"2025/10/02","ORCKA","FIVE","ZLA","2020/09/10","Y","ORCKA5.ORCKA","SID","LAX"
"2025/10/02","ORELE","ONE","ZLC","2024/10/31","Y","ORELE1.ORELE","SID","SMN"
"2025/10/02","ORLANDO","SIX","ZJX","2023/02/23","N","ORLA6.ORLA","SID","MCO"
"2025/10/02","ORNEY","ONE","ZLC","2009/12/17","N","ORNEY1.LHO","OBSTACLE","LGU"
"2025/10/02","OROSZ","TWO","ZLA","2018/02/01","Y","OROSZ2.OROSZ","SID","BUR"
"2025/10/02","ORSKY","THREE","ZMP","2022/09/08","N","ORSKY3.ORSKY","SID","ANE FCM MSP STP"
"2025/10/02","OSHNN","ONE","ZLA","2021/05/20","Y","OSHNN1.OSHNN","SID","LAX"
"2025/10/02","OSPRY","ONE","ZJX","2022/05/19","Y","OSPRY1.OSPRY","SID","MCO"
"2025/10/02","OWAYY","ONE","ZMA","2024/10/31","Y","OWAYY1.OWAYY","SID","LAL"
"2025/10/02","OXFRD","FIVE","ZDC","2021/12/02","Y","OXFRD5.OXFRD","SID","RDU"
"2025/10/02","OYODA","TWO","ZLA","2021/04/22","Y","OYODA2.OYODA","SID","HND"
"2025/10/02","OZARK","EIGHT","ZKC","2021/10/07","N","OZARK8.STL","SID","ALN BLV CPS STL SUS"
"2025/10/02","OZIEE","FOUR","ZOA","2019/10/10","Y","OZIEE4.OZIEE","SID","APC"
"2025/10/02","OZWLD","ONE","ZSE","2018/07/19","Y","OZWLD1.OZWLD","SID","SEA"
"2025/10/02","PACKK","NINE","ZDC","2021/02/25","N","PACK9.RDU","SID","RDU"
"2025/10/02","PADGT","TWO","ZTL","2016/11/10","Y","PADGT2.PADGT","SID","ATL"
"2025/10/02","PADRZ","TWO","ZLA","2017/12/07","Y","PADRZ2.PADRZ","SID","CRQ MYF RNM SAN SDM SEE"
"2025/10/02","PAINE","SIX","ZSE","2018/11/08","N","PAINE6.PAINE","SID","PAE"
"2025/10/02","PAL-WAUKEE","SEVEN","ZAU","2025/08/07","N","NOT ASSIGNED","SID","PWK"
"2025/10/02","PALAY","THREE","ZHN","2021/02/25","N","PALAY3.PALAY","SID","HNL"
"2025/10/02","PALCO","SEVEN","ZSU","2016/09/15","N","PALCO7.PALCO","SID","STT"
"2025/10/02","PALM BEACH","THREE","ZMA","2025/04/17","N","PBI3.PBI","SID","PBI"
"2025/10/02","PALMDALE","ONE","ZLA","2023/10/05","N","PMD1.PMD","OBSTACLE","WJF"
"2025/10/02","PALMER","FIVE","ZAN","2018/11/08","Y","PALMR5.BGQ","OBSTACLE","PAQ"
"2025/10/02","PALMS","FOUR","ZHU","2025/08/07","N","PALMS4.CRP","SID","AUS"
"2025/10/02","PARDN","THREE","ZME","2015/06/25","Y","PARDN3.PARDN","SID","BNA"
"2025/10/02","PARIS","FOUR","ZHN","2010/02/11","N","PARIS4.PARIS","OBSTACLE","ITO"
"2025/10/02","PARKS","FOUR","ZLA","2017/04/27","N","PARKS4.PGS","SID","GCN"
"2025/10/02","PASCO","ONE","ZSE","2025/10/02","N","PSC1.PSC","OBSTACLE","PSC"
"2025/10/02","PASO ROBLES","TWO","ZOA","2022/05/19","N","PRB2.PRB","OBSTACLE","PRB"
"2025/10/02","PATSS","SEVEN","ZBW","2023/11/30","Y","PATSS7.PATSS","SID","BOS"
"2025/10/02","PAVYL","THREE","ZOB","2024/05/16","Y","PAVYL3.PAVYL","SID","ARB DET DTW MTC ONZ OZW PTK TTF VLL YIP"
"2025/10/02","PEASE","FOUR","ZBW","2021/04/22","N","PSM4.PSM","SID","PSM"
"2025/10/02","PEBLE","SIX","ZLA","2015/08/20","N","PEBLE6.PEBLE","SID","SAN"
"2025/10/02","PECKK","TWO","ZLC","2017/10/12","Y","PECKK2.PECKK","SID","GEY"
"2025/10/02","PEECE","SIX","ZHU","2022/01/27","Y","PEECE6.PEECE","SID","HOU"
"2025/10/02","PENCL","TWO","ZTL","2016/11/10","Y","PENCL2.PENCL","SID","ATL"
"2025/10/02","PEPUC","TWO","ZLC","2017/10/12","Y","PEPUC2.PEPUC","OBSTACLE","MYL"
"2025/10/02","PERCH","THREE","ZLA","2017/08/17","N","PRCH3.LAX","SID","LAX"
"2025/10/02","PETERSBURG","TWO","ZAN","2024/09/05","N","PTRSG2.ZARUT","OBSTACLE","PSG"
"2025/10/02","PEVEE","SIX","ZLA","2018/02/01","Y","PEVEE6.PEVEE","SID","SMO"
"2025/10/02","PFLYD","ONE","ZOB","2018/07/19","Y","PFLYD1.PFLYD","SID","CLE"
"2025/10/02","PHIIL","THREE","ZTL","2021/10/07","Y","PHIIL3.PHIIL","SID","ATL"
"2025/10/02","PHILADELPHIA","FOUR","ZNY","2025/06/12","N","PHL4.PHL","SID","PHL"
"2025/10/02","PHOENIX","ONE","ZAB","2010/02/11","N","PXR1.PXR","OBSTACLE","IWA"
"2025/10/02","PHYLI","TWO","ZLA","2016/03/31","Y","PHYLI2.PHYLI","SID","SGU"
"2025/10/02","PIEPE","SIX","ZME","2020/12/31","Y","PIEPE6.PIEPE","SID","MEM"
"2025/10/02","PIGGN","THREE","ZLA","2022/03/24","Y","PIGGN3.PIGGN","SID","SNA"
"2025/10/02","PIKES","THREE","ZDV","2025/06/12","N","PIKES3.DEN","SID","APA BJC BKF CFO DEN FNL GXY"
"2025/10/02","PIPLN","ONE","ZHN","2020/01/30","Y","PIPLN1.PIPLN","SID","HNL"
"2025/10/02","PITKN","FIVE","ZDV","2024/05/16","Y","PITKN5.GLENO","SID","ASE"
"2025/10/02","PITTSBURGH","FIVE","ZOB","2019/01/03","N","PIT5.PIT","SID","PIT"
"2025/10/02","PITZZ","FIVE","ZHU","2024/07/11","Y","PITZZ5.PITZZ","SID","IAH"
"2025/10/02","PLAINS","TWO","ZDV","2025/06/12","N","PLAIN2.DEN","SID","APA BJC BKF CFO DEN FNL GXY"
"2025/10/02","PLATA","ONE","ZDV","1996/12/05","N","PLATA1.PLATA","SID","FMN"
"2025/10/02","PLESS","FIVE","ZKC","2017/08/17","N","PLESS5.PLESS","SID","ALN BLV CPS STL SUS"
"2025/10/02","PLMMR","THREE","ZTL","2022/09/08","Y","PLMMR3.PLMMR","SID","ATL"
"2025/10/02","PLMTO","THREE","ZJX","2020/11/05","Y","PLMTO3.PLMTO","SID","CHS"
"2025/10/02","PNDAH","TWO","ZLA","2017/08/17","Y","PNDAH2.PNDAH","SID","LAX"
"2025/10/02","POAKE","TWO","ZAB","2017/01/05","N","POAKE2.POAKE","SID","SAF"
"2025/10/02","POCATELLO","FOUR","ZLC","2018/07/19","Y","PIH4.PIH","SID","U02"
"2025/10/02","POMONA","ONE","ZLA","2019/01/03","N","POM1.POM","SID","ONT"
"2025/10/02","PORTLAND","TWO","ZSE","2021/02/25","N","PTLD2.BTG","SID","PDX"
"2025/10/02","PORTLAND","SIX","ZBW","2020/05/21","N","PWM6.PWM","SID","PWM"
"2025/10/02","PORTT","FOUR","ZNY","2018/03/29","Y","PORTT4.PORTT","SID","EWR"
"2025/10/02","POTER","THREE","ZAB","2016/07/21","Y","POTER3.POTER","OBSTACLE","GYR"
"2025/10/02","POTOR","TWO","ZSE","1980/12/25","N","POTOR2.POTOR","SID","LWS"
"2025/10/02","POTTR","THREE","ZAN","2025/04/17","N","POTTR3.POTTR","SID","ANC"
"2025/10/02","POUNC","TWO","ZTL","2016/11/10","Y","POUNC2.POUNC","SID","ATL"
"2025/10/02","PPKEO","ONE","ZHN","2021/02/25","Y","PPKEO1.PPKEO","SID","ITO"
"2025/10/02","PPORT","FOUR","ZBW","2021/10/07","Y","PPORT4.PPORT","SID","MHT"
"2025/10/02","PRESCOTT","THREE","ZAB","2019/06/20","N","PRC3.DRK","OBSTACLE","PRC"
"2025/10/02","PRINCETON","ONE","ZNY","2019/02/28","N","PRINC1.PRINC","SID","39N"
"2025/10/02","PROP","ONE","ZNY","2017/06/22","N","PROP1.PROP","SID","HPN"
"2025/10/02","PROVO","FOUR","ZLC","2009/08/27","N","PROVO4.FFU","OBSTACLE","PVU"
"2025/10/02","PTOMC","TWO","ZDC","2016/07/21","Y","PTOMC2.PTOMC","SID","JYO"
"2025/10/02","PTRON","NINE","ZHU","2022/09/08","Y","PTRON9.PTRON","SID","HOU"
"2025/10/02","PUEBLO","TWO","ZDV","2023/08/10","Y","PUBLO2.PUBLO","OBSTACLE","AEJ"
"2025/10/02","PUHEE","ONE","ZHN","2019/06/20","Y","PUHEE1.PUHEE","SID","OGG"
"2025/10/02","PUYVO","FIVE","ZAN","2023/08/10","Y","PUYVO5.PUYVO","SID","FAI"
"2025/10/02","PVINE","FIVE","ZOA","2023/06/15","Y","PVINE5.PVINE","SID","RNO"
"2025/10/02","QUAKE","TWO","ZOA","2020/11/05","N","QUAKE2.QAK","SID","OAK"
"2025/10/02","QUAKER","EIGHT","ZTL","2023/06/15","N","QUAK8.GSO","SID","GSO INT"
"2025/10/02","QUAKY","ONE","ZAB","2018/05/24","Y","QUAKY1.QUAKY","SID","PHX"
"2025/10/02","RACER","EIGHT","ZKC","2023/10/05","N","RACER8.MCI","SID","FLV GPH IXD LXT MCI MKC OJC STJ"
"2025/10/02","RADYR","TWO","ZLA","2021/08/12","Y","RADYR2.RADYR","SID","LAS"
"2025/10/02","RAJEE","FOUR","ZLA","2024/03/21","Y","RAJEE4.RAJEE","SID","ONT"
"2025/10/02","RALEIGH","ONE","ZDC","2021/02/25","N","RDU1.RDU","SID","RDU"
"2025/10/02","RAMBL","SIX","ZFW","2022/12/29","Y","RAMBL6.RAMBL","SID","DAL"
"2025/10/02","RASLR","THREE","ZLA","2022/01/27","Y","RASLR3.RASLR","SID","LAS"
"2025/10/02","RATPK","THREE","ZLA","2022/01/27","Y","RATPK3.RATPK","SID","LAS"
"2025/10/02","RAYMD","THREE","ZAN","2018/09/13","Y","RAYMD3.RAYMD","SID","SDP"
"2025/10/02","RAZORBACK","THREE","ZME","2019/12/05","N","NOT ASSIGNED","SID","FYV"
"2025/10/02","RDBUD","FOUR","ZTL","2019/02/28","Y","RDBUD4.RDBUD","SID","AGS AIK"
"2025/10/02","RDFLG","FIVE","ZAN","2023/08/10","Y","RDFLG5.RDFLG","SID","FAI"
"2025/10/02","RDHSE","ONE","ZID","2024/07/11","Y","RDHSE1.RDHSE","SID","SDF"
"2025/10/02","RDHWK","THREE","ZFW","2017/12/07","Y","RDHWK3.RDHWK","SID","OKC OUN PWA"
"2025/10/02","RDRNR","THREE","ZAB","2015/06/25","Y","RDRNR3.RDRNR","SID","ABQ"
"2025/10/02","RDSOX","ONE","ZJX","2022/05/19","Y","RDSOX1.RDSOX","SID","MCO"
"2025/10/02","READE","SEVEN","ZDC","2019/12/05","N","READE7.READE","SID","RIC"
"2025/10/02","REBLL","FIVE","ZDC","2020/12/31","Y","REBLL5.REBLL","SID","DCA"
"2025/10/02","REDDING","ONE","ZOA","2023/10/05","N","RDD1.RDD","OBSTACLE","O85"
"2025/10/02","REDMOND","THREE","ZSE","2015/08/20","N","NOT ASSIGNED","SID","RDM"
"2025/10/02","REGAE","TWO","ZMA","2022/05/19","Y","REGAE2.REGAE","SID","FLL"
"2025/10/02","RENO","ONE","ZOA","2022/11/03","N","RENO1.FMG","SID","RNO"
"2025/10/02","RENTN","THREE","ZSE","2016/07/21","N","RENTN3.RENTN","SID","RNT"
"2025/10/02","REPUBLIC","ONE","ZNY","2019/01/03","N","REP1.REP","SID","FRG"
"2025/10/02","RETYR","EIGHT","ZHU","2022/11/03","Y","RETYR8.RETYR","SID","HOU"
"2025/10/02","REVSS","SIX","ZBW","2023/11/30","Y","REVSS6.REVSS","SID","BOS"
"2025/10/02","RHONE","THREE","ZDV","2024/05/16","Y","RHONE3.RHONE","SID","GJT"
"2025/10/02","RICHE","THREE","ZHN","2023/02/23","N","RICHE3.BOOKE","SID","LIH"
"2025/10/02","RICHFIELD","TWO","ZLC","2015/08/20","Y","RIF2.RIF","OBSTACLE","RIF"
"2025/10/02","RICHY","SEVEN","ZOA","2021/02/25","N","RICHY7.SWR","SID","TVL"
"2025/10/02","RIDDG","TWO","ZLC","2025/08/07","Y","RIDDG2.RIDDG","SID","GPI"
"2025/10/02","RITAA","SEVEN","ZHU","2022/09/08","Y","RITAA7.RITAA","SID","IAH"
"2025/10/02","RIVERSIDE","TWO","ZLA","2020/12/31","N","RAL2.PDZ","OBSTACLE","RAL"
"2025/10/02","RNLDI","FOUR","ZDC","2015/06/25","Y","RNLDI4.RNLDI","SID","IAD"
"2025/10/02","ROCHESTER","ONE","ZMP","2018/09/13","N","RST1.RST","SID","ANE FCM MSP STP"
"2025/10/02","ROCKIES","SEVEN","ZDV","2025/06/12","N","ROCKI7.DEN","SID","APA BJC BKF CFO DEN FNL GXY"
"2025/10/02","ROCKT","THREE","ZID","2024/05/16","Y","ROCKT3.ROCKT","SID","CVG"
"2025/10/02","ROCKY","ONE","ZID","2018/02/01","N","ROCKY1.ROCKY","SID","EYE GEZ HFY IND MQJ TYQ UMP"
"2025/10/02","ROGERS","FOUR","ZME","2022/03/24","N","ROG4.RZC","SID","ROG"
"2025/10/02","RONAN","THREE","ZLC","2017/08/17","Y","RONAN3.ANGIL","SID","7S0"
"2025/10/02","RONBE","TWO","ZDV","2019/08/15","Y","RONBE2.RONBE","SID","ANK"
"2025/10/02","RONHU","TWO","ZOA","2022/11/03","Y","RONHU2.RONHU","SID","UKI"
"2025/10/02","ROSCOE","FOUR","ZLA","2025/02/20","Y","RSCO4.VVERA","SID","VNY"
"2025/10/02","ROTRY","SIX","ZKC","2025/08/07","Y","ROTRY6.ROTRY","SID","STL"
"2025/10/02","ROWEY","ONE","ZLC","2025/02/20","Y","ROWEY1.ROWEY","OBSTACLE","DUB"
"2025/10/02","ROYAL","TWO","ZKC","2024/09/05","N","ROYAL2.MCI","SID","FLV GPH IXD LXT MCI MKC OJC STJ"
"2025/10/02","ROYES","SEVEN","ZJX","2015/06/25","N","ROYES7.ROYES","SID","DAB"
"2025/10/02","ROZBO","FIVE","ZDC","2021/12/02","Y","ROZBO5.ROZBO","SID","RDU"
"2025/10/02","RREHD","ONE","ZOA","2024/01/25","Y","RREHD1.RREHD","SID","STS"
"2025/10/02","RUGGD","THREE","ZLC","2023/04/20","Y","RUGGD3.RUGGD","SID","SLC"
"2025/10/02","RVRCT","FOUR","ZOA","2022/05/19","Y","RVRCT4.RVRCT","SID","SMF"
"2025/10/02","RYPAX","TWO","ZOA","2022/11/03","Y","RYPAX2.RYPAX","SID","UKI"
"2025/10/02","SABTH","TWO","ZDV","2020/09/10","Y","SABTH2.SABTH","SID","DEN"
"2025/10/02","SACAT","THREE","ZAB","2016/11/10","Y","SACAT3.SACAT","SID","FFZ"
"2025/10/02","SAFFORD","ONE","ZAB","2010/07/29","Y","SAFRD1.SAFRD","OBSTACLE","SAD"
"2025/10/02","SAHEY","FOUR","ZOA","2021/08/12","Y","SAHEY4.SAHEY","SID","SFO"
"2025/10/02","SALAD","FIVE","ZOA","2017/08/17","N","SALAD5.SALAD","SID","OAK"
"2025/10/02","SALEM","FOUR","ZSE","2017/04/27","N","NOT ASSIGNED","SID","SLE"
"2025/10/02","SALINAS","THREE","ZOA","2022/05/19","N","SNS3.SNS","SID","SNS"
"2025/10/02","SALT LAKE","FOUR","ZLC","2017/08/17","N","SLC4.TCH","SID","SLC"
"2025/10/02","SAMMI","FOUR","ZTL","2018/03/29","Y","SAMMI4.SAMMI","SID","AGS AIK DNL HQU"
"2025/10/02","SAN FRANCISCO","FOUR","ZOA","2016/09/15","N","SFO4.SFO","SID","SFO"
"2025/10/02","SAN JOSE","THREE","ZOA","2019/08/15","N","SJC3.MOONY","SID","SJC"
"2025/10/02","SAN SIMON","ONE","ZAB","2010/07/29","Y","SSO1.SSO","OBSTACLE","CFT"
"2025/10/02","SANFORD","ONE","ZJX","2021/12/02","N","SFB1.SFB","SID","SFB"
"2025/10/02","SANTA BARBARA","FIVE","ZLA","2018/11/08","N","SBA5.SBA","SID","SBA"
"2025/10/02","SANTA MONICA","THREE","ZLA","2018/02/01","Y","SMO3.CHOII","SID","SMO"
"2025/10/02","SARASOTA","SIX","ZMA","2025/04/17","N","SRQ6.SRQ","SID","SRQ"
"2025/10/02","SARDD","THREE","ZDV","2013/06/27","N","SARDD3.LINDZ","OBSTACLE","ASE"
"2025/10/02","SAWGY","THREE","ZJX","2022/09/08","N","SAWGY3.OMN","SID","JAX"
"2025/10/02","SAYBR","THREE","ZHU","2021/04/22","Y","SAYBR3.SAYBR","SID","3R9 AUS EDC GTU HYI RYW T74"
"2025/10/02","SAYOW","TWO","ZLA","2017/10/12","Y","SAYOW2.SAYOW","SID","SAN"
"2025/10/02","SBOAT","ONE","ZMA","2024/10/31","Y","SBOAT1.SBOAT","SID","LAL"
"2025/10/02","SCAMR","FOUR","ZLA","2024/01/25","Y","SCAMR4.SCAMR","SID","HND"
"2025/10/02","SCAPO","SEVEN","ZSE","2018/02/01","N","SCAPO7.SCAPO","SID","HIO"
"2025/10/02","SCHEP","ONE","ZMP","2022/09/08","N","SCHEP1.SCHEP","SID","ANE FCM MSP STP"
"2025/10/02","SCOTTSDALE","SEVEN","ZAB","2012/07/26","N","SCOT7.SCOT","SID","SDL"
"2025/10/02","SCRAM","SIX","ZDC","2020/12/31","Y","SCRAM6.SCRAM","SID","DAA DCA IAD JYO MRB OKV"
"2025/10/02","SCRANTON","EIGHT","ZNY","2020/07/16","N","AVP8.AVP","SID","AVP"
"2025/10/02","SCTWN","FOUR","ZOA","2022/05/19","Y","SCTWN4.SCTWN","SID","SMF"
"2025/10/02","SCUBY","EIGHT","ZMA","2024/09/05","N","SCUBY8.SCUBY","SID","RSW"
"2025/10/02","SCUTA","THREE","ZDC","2019/10/10","Y","SCUTA3.SCUTA","SID","ROA"
"2025/10/02","SEAL BEACH","EIGHT","ZLA","2017/08/17","N","SLI8.SLI","SID","LAX"
"2025/10/02","SEATTLE","NINE","ZSE","2024/12/26","N","SEA9.SEA","SID","SEA"
"2025/10/02","SEBBY","THREE","ZLA","2018/07/19","N","SEBBY3.DAG","SID","LAX"
"2025/10/02","SEEMS","ONE","ZOA","2023/06/15","Y","SEEMS1.SEEMS","OBSTACLE","HAF"
"2025/10/02","SEGUL","ONE","ZOA","2024/07/11","Y","SEGUL1.SEGUL","SID","SFO"
"2025/10/02","SELAWIK","TWO","ZAN","2020/12/31","Y","WLK2.WLK","OBSTACLE","IAN"
"2025/10/02","SELPH","SEVEN","ZME","2020/12/31","Y","SELPH7.SELPH","SID","MEM"
"2025/10/02","SETHY","FIVE","ZDC","2020/09/10","Y","SETHY5.SETHY","SID","BCB"
"2025/10/02","SEVYR","THREE","ZLC","2017/08/17","N","SEVYR3.SEVYR","SID","SLC"
"2025/10/02","SEWAR","ONE","ZAN","2011/06/30","Y","SEWAR1.SEWAR","OBSTACLE","SWD"
"2025/10/02","SHASTA","FOUR","ZOA","2020/01/30","N","SHA4.RDD","SID","RDD"
"2025/10/02","SHEDD","FOUR","ZSE","2021/12/02","N","SHEDD4.SHEDD","SID","CVO"
"2025/10/02","SHENANDOAH","THREE","ZDC","2016/11/10","N","SNDOA3.SNDOA","SID","SHD"
"2025/10/02","SHPRD","FOUR","ZDC","2021/02/25","Y","SHPRD4.SHPRD","SID","RDU"
"2025/10/02","SIEBE","FOUR","ZLC","2023/02/23","N","SIEBE4.SIEBE","SID","HLN"
"2025/10/02","SILENT","THREE","ZOA","2022/09/08","N","SLNT3.REBAS","SID","OAK"
"2025/10/02","SILKS","SIX","ZID","2024/05/16","Y","SILKS6.SILKS","SID","CVG"
"2025/10/02","SILVER CITY","TWO","ZAB","2017/01/05","N","SVC2.SVC","OBSTACLE","SVC"
"2025/10/02","SINGG","ONE","ZSE","2025/10/02","Y","SINGG1.SINGG","OBSTACLE","3W7"
"2025/10/02","SITKA","ONE","ZAN","2024/12/26","N","STKA1.SSR","SID","SIT"
"2025/10/02","SKIFF","SEVEN","ZLA","2016/09/15","N","SKIFF7.SKIFF","SID","OXR"
"2025/10/02","SKORR","FIVE","ZNY","2022/12/29","Y","SKORR5.SKORR","SID","JFK"
"2025/10/02","SKOTT","TWO","ZLC","2011/01/13","N","SKOTT2.SKOTT","OBSTACLE","GPI"
"2025/10/02","SKOWL","TWO","ZAN","2018/07/19","N","SKOWL2.DOOZI","OBSTACLE","KTN"
"2025/10/02","SKWRL","TWO","ZLA","2017/08/17","Y","SKWRL2.SKWRL","SID","LAX"
"2025/10/02","SKYEE","ONE","ZDV","2020/03/26","Y","SKYEE1.SKYEE","SID","APA BJC CFO FNL GXY LMO"
"2025/10/02","SKYLINE","ONE","ZOA","2019/08/15","N","SKYL1.WAGES","SID","OAK"
"2025/10/02","SLAPP","TWO","ZLA","2020/09/10","Y","SLAPP2.SLAPP","SID","BUR"
"2025/10/02","SLATR","ONE","ZDV","2020/01/30","Y","SLATR1.SLATR","OBSTACLE","EAN"
"2025/10/02","SLAYER","FOUR","ZMP","2017/08/17","Y","SLAYR4.SLAYR","SID","MSP"
"2025/10/02","SLEEK","TWO","ZDV","2020/09/10","Y","SLEEK2.SLEEK","SID","DEN"
"2025/10/02","SLENA","TWO","ZHU","2025/08/07","Y","SLENA2.SLENA","SID","5C1 BAZ CVB PEZ RND SAT SKF SSF"
"2025/10/02","SLIDZ","TWO","ZMA","2021/08/12","Y","SLIDZ2.SLIDZ","SID","PBI"
"2025/10/02","SMERF","SEVEN","ZMP","2017/08/17","Y","SMERF7.SMERF","SID","MSP"
"2025/10/02","SMKEY","TWO","ZTL","2016/11/10","Y","SMKEY2.SMKEY","SID","ATL"
"2025/10/02","SMKKY","ONE","ZSE","2022/12/29","Y","SMKKY1.SMKKY","SID","MFR"
"2025/10/02","SMLTZ","THREE","ZTL","2022/05/19","Y","SMLTZ3.SMLTZ","SID","ATL"
"2025/10/02","SMMUR","TWO","ZDV","2020/09/10","Y","SMMUR2.SMMUR","SID","DEN"
"2025/10/02","SNAKO","THREE","ZLC","2014/04/03","N","SNAKO3.SNAKO","SID","TWF"
"2025/10/02","SNAPR","TWO","ZMA","2022/05/19","Y","SNAPR2.SNAPR","SID","FLL"
